"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tmem74b",7.25630975481536,-2.46305491462324,0.713285009238569,-3.45311464943382,0.000554153425184385,0.00232905248164467
"Nrsn2",7.43949904472775,2.00297838226346,0.761903213790409,2.62891446841233,0.00856579022135839,0.0250205419996573
"Cox4i2",20.5179041424424,-2.5153607059708,0.469487889122957,-5.35766899263302,8.43025043316586e-08,7.83376173877099e-07
"Ttll9",12.6166845367859,3.57284023170882,1.11720411854523,3.19801920920342,0.00138375062585519,0.00520032793344649
"Hck",94.9924010812929,-2.28189842166073,0.204518816315612,-11.1574008825639,6.58897912274855e-29,4.23491658162111e-27
"1700003F12Rik",5.23478386967867,-2.81382250268646,0.836374514815496,-3.36430923329507,0.000767355123115442,0.00311048297396628
"4930405A21Rik",12.0780943043908,2.11299332765381,0.745244375695165,2.83530261557869,0.00457822962565445,0.0146805818319206
"R3hdml",10.4850324566781,3.07141926957151,1.13220577471586,2.71277477836776,0.00667224379611599,0.0202494424490245
"Wisp2",24.3008202215638,-3.71814006819049,0.507772423330783,-7.32245371617661,2.4347730571908e-13,4.7269141000473e-12
"Slpi",13.3268602484953,2.48886199106862,0.693882799678302,3.58686220817479,0.000334681062062592,0.00148731927926783
"Cbln4",5.01039105190335,3.67163437052551,1.51529755087632,2.42304514278542,0.0153910139729254,0.0408948833530532
"Cass4",97.5398976058375,4.08041144654753,0.522378953529461,7.81120950409309,5.66417717701981e-15,1.3165720320503e-13
"Gcnt7",5.02459972072209,3.79564404059365,1.53098893147708,2.4792106347442,0.0131673521985047,0.0359678700214603
"Zbp1",68.0653073563675,-2.04899732899624,0.320509203308673,-6.39294381516685,1.62722065928004e-10,2.25025918065719e-09
"Bhlhe23",5.72634729028838,2.18572263134849,0.891511752230586,2.45170366613761,0.0142181699140538,0.03828819347749
"Fat4",42.2212006628254,3.11187551188173,0.3708558349436,8.39106525681332,4.81756817797544e-17,1.35563013008105e-15
"Mgst2",13.8762734031771,4.57639986444702,1.42870675108221,3.20317648179412,0.00135920659313473,0.00511829060637155
"Gpr149",3.54657969482268,-4.1704572747329,1.34227594597959,-3.10700440339733,0.00188993583520046,0.00682742841211014
"Ptx3",23.3348978132548,-3.04965374447793,0.415693742743631,-7.33629937354802,2.19580562185727e-13,4.29244582853389e-12
"Zbbx",17.9292564249033,2.19680036150721,0.666794241076758,3.29457008800759,0.00098572359346015,0.00388338935078519
"Fstl5",10.7973594283485,2.67317038855187,0.977755798637341,2.73398571737172,0.00625727585706328,0.0191648838885649
"Lor",45.8971489167244,-3.83747606480597,0.550074457626128,-6.97628477673146,3.03088066370894e-12,5.22642104693224e-11
